mirna_name	target.gene_name	diana	microinspector	miranda	mirtarget2	mitarget	nbmirtar	pictar	pita	rna22	rnahybrid	targetscan
gga-miR-451	RCJMB04_5p1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCJMB04_19o18	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCJMB04_14d7	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	PTDSS1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	DNAJC7	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	DYRK2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	ARRDC1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	PMM2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCJMB04_31e21	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	WDR70	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	WDR40A	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	DTWD2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCJMB04_2h17	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCJMB04_16p24	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCJMB04_1f1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	SLC10A7	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	SYBL1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCJMB04_9o2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCJMB04_34k20	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	UBXD4	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	CLN8	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	USP45	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RWDD1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	C4orf29	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RPIA	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCJMB04_4e14	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RNF7	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	DHCR24	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	MMACHC	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	FAM20B	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCJMB04_15c3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	WDSUB1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCJMB04_12m17	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	NT5C2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	GHITM	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	EPM2A	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCJMB04_24n15	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	SPATA2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	NCOA4	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	TMED10	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	TSSC4	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	ASAH1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	TSNAX	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	YTHDF3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	VPS4B	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	TXNDC5	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RAB18	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	PECR	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	FUBP1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	IPO13	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RAP1B	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	C12orf49	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	SNRPD3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	PTPLAD1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	PLDN	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	OXCT1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	GOLGA7	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	MCCC1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	BDH1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	ADPRHL2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	ICMT	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	AKTIP	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	MAP2K1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	SEC11A	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	NCSTN	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	SERPINI1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	AMPH	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	CNTN1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCJMB04_29l6	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	AMY2A	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	PEMT	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	ARL6IP1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	TMED2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	YWHAB	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	UBAC2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	ING4	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	DNAL4	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	MAPK11	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	PHTF2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	CHCHD2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	SRP68	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	PPP1CC	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	SDC2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCJMB04_10o8	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	STAU1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	ACOT9	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	SFRS15	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCJMB04_3o20	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCJMB04_5a10	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	TCOF1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	MFAP3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCJMB04_14d15	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCJMB04_32c9	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCJMB04_28h16	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	DHX30	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	JARID2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	STX7	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	ZC3HAV1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCJMB04_2n3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	PTPLB	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	C10orf119	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	SUCLG1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	TMEM164	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	PRIM2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	ABHD12	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LARP4	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	TLOC1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RAB33B	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	BRE	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	DNAJC3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	GCLM	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	SGPL1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	KIAA1279	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	SLC39A9	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	CMTM7	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	AP1M1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	SLC39A13	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	GLRX5	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	GCM2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	FAM129A	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	SH3BGRL	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	SEPT7	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	TMEM106B	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	NRAS	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	SLC37A3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	TRAF7	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	CUGBP1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	ABHD13	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	SSU72	0	0	1	1	0	0	0	0	0	0	0
gga-miR-451	PCMT1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	ZNF330	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC769339	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	PPCDC	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC768814	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC768984	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC768719	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC768700	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	ANAPC4	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	PRPF38B	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	C20orf52	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC768911	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	ARID1B	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	MRPL24	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	ATP6V0C	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC769446	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC769445	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	ZNF398	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	ALG12	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC769000	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC771438	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	NDUFV2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	NIT2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	BTBD10	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	PTP4A3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	TUBB1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	HOXD13	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	EPHA3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	GNAI1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	SYNPR	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	TCF12	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC396318	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RNF13	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	NAT1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	PTH	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC396449	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	SCIN	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	GNAS	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	PTP4A3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	GNAS	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC768634	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	SMEK2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	PRCC	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	PTPRA	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	TPK1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	NAPRT1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	P2RY1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	SCIN	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC770658	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	GUCY1A2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC771622	0	0	1	1	0	0	0	0	0	0	0
gga-miR-451	MRPS17	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC771471	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	MRPS17	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC770539	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	MRPS17	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RFT1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	KALRN	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	ATP2B1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC770787	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RC3H1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC771304	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	C12orf57	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	GNG11	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	PGRMC1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	PLA2G6	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	TOMM22	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	TTN	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCJMB04_15k6	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC770338	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	DNAJC5	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	C22orf36	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC769704	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	WTIP	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC769488	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	PAK2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LGI2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	DOPEY2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC769332	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC769314	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	N4BP2L1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RASGRP1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	USPL1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	G0S2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RPL29	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	PRKRIP1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC771239	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC770151	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	TTC32	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC769915	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	BAAT	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RNF145	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	ABI3BP	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	HS6ST2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	TWSG1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	SPIN	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	EEF1A1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RPL22	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	AHR	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	DIO2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	TFAM	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	ODZ2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	SRP9	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	PFKM	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	ADARB1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC395077	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	POFUT1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	SGMS1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	KIT	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	ATXN3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	CACNB4	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	TNFSF13B	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	PAFAH1B1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	ME1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	ERNI	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCJMB04_9c4	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	MTO1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	PRKAB1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	PRKAA2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCJMB04_20o15	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCJMB04_35g11	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCJMB04_34f17	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	METT10D	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	HIAT1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	ARPC5	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	CHMP6	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	WDR36	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	MAF	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCJMB04_15j12	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	TMEM38A	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCOR3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCJMB04_36h7	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	IMPG2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCJMB04_1d11	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	WDR68	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	DUT	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC693265	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	CREB1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	SOCS2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	EMB	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	PGR	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	ADCY5	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	ZEB1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RCJMB04_22k13	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	KCNAB1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	PKM2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	CTNNB1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	VCAN	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	NR5A1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	DMN	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	RFNG	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	PTPN11	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	GDI2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	ALCAM	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	ST3GAL1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	NKX2-1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	CASP3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC395251	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LOC396232	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	LDHA	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	MBP	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	NFIA	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	MYBL1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	IGF2R	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	SOCS3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-451	STX11	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	OTUD6B	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	SLC7A7	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	MUTED	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	RD3	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	SERPINA10	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	C15orf15	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	LYSMD2	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	ARHGDIB	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	LOC421311	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	TATDN1	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	RUVBL1	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	RABL3	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	CIB3	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	LOC768589	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	IL6	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	KHDRBS1	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	USE1	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	ANAPC7	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	LOC426295	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	CCDC92	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	TIFA	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	RPE	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	GOLIM4	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	KATNAL1	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	LOC425008	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	RCJMB04_11d23	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	TAC1	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	TMEM33	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	YAF2	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	LOC768494	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	GATM	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	ELAVL1	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	TMEM70	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	LOC769891	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	NEK7	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	GOLM1	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	SLC2A5	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	MMD	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	TMEM157	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	LOC769044	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	LOC416256	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	STIM2	0	0	1	0	0	0	0	0	0	0	0
gga-miR-451	PNRC1	0	0	1	0	0	0	0	0	0	0	0
gga-miR-1573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gga-let-7c-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gga-miR-215-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gga-miR-206	TMSB4X	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	WDR1	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	MEOX2	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	YWHAB	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	COPE	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	RAB5A	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	SC4MOL	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	FUBP1	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	PDCD10	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	AZIN1	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	RAB11B	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	TLOC1	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	SNX2	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	RCJMB04_9j5	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	RCJMB04_1f5	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	RCJMB04_2n3	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	RCJMB04_8e18	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	DNMT3B	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	HMG20A	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	NUTF2	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	VGLL4	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	MMD	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	RCJMB04_1l12	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	SGK3	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	RCJMB04_30p22	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	CCNE2	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	WDR48	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	RCJMB04_3h8	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	GPATCH2	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	RCJMB04_4p1	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	SLC10A7	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	RCJMB04_7i20	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	DHX15	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	NUSAP1	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	RCJMB04_21j8	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	CCDC93	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	RCJMB04_15c3	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	CERK	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	RCJMB04_11l21	0	0	1	1	0	0	0	0	0	1	0
gga-miR-206	RCJMB04_12b8	0	0	1	1	0	0	0	0	0	1	0
